id,title,description,status,value_amount,value_currency,main_ocid,main_id
15963,MICROMAX,QSE,active,363216.0,ZAR,ocds-9t57fa-58222,ocds-9t57fa-58222-2023-06-23T00:00:00Z
16603,Deloitte & Touche,EME,active,1040.75,ZAR,ocds-9t57fa-58269,ocds-9t57fa-58269-2023-06-23T00:00:00Z
14419,M R S TECHNIQUES,EME,active,746479.92,ZAR,ocds-9t57fa-58951,ocds-9t57fa-58951-2023-06-30T00:00:00Z
21460,BT Projects,EME,active,2698700.0,ZAR,ocds-9t57fa-59557,ocds-9t57fa-59557-2023-07-07T00:00:00Z
36969, (DITLOU SUPPLIERS AND SERVICES),EME,active,2368177297.0,ZAR,ocds-9t57fa-59589,ocds-9t57fa-59589-2023-07-07T00:00:00Z
19017,Sihlangu Semnikati Trading,GEN,active,5555273.0,ZAR,ocds-9t57fa-59691,ocds-9t57fa-59691-2023-07-07T00:00:00Z
21167,Royal Access Control,EME,active,11273419.0,ZAR,ocds-9t57fa-59726,ocds-9t57fa-59726-2023-07-08T00:00:00Z
18935,SPACEGROW MEDIA,EME,active,0,ZAR,ocds-9t57fa-60210,ocds-9t57fa-60210-2023-07-14T00:00:00Z
45029, (ALTRON TMT),EME,active,1248030924.0,ZAR,ocds-9t57fa-60278,ocds-9t57fa-60278-2023-07-14T00:00:00Z
20481,REFLECTIONS DEVELOPMENT INSTITUTE,EME,active,1038169.0,ZAR,ocds-9t57fa-60352,ocds-9t57fa-60352-2023-07-15T00:00:00Z
16817,T CRESCENT CONSULTING,EME,active,1974944.5,ZAR,ocds-9t57fa-61038,ocds-9t57fa-61038-2023-07-22T00:00:00Z
37513, (AR PROJECTS AND DEVELOPMENTS),EME,active,140569116.0,ZAR,ocds-9t57fa-61476,ocds-9t57fa-61476-2023-07-29T00:00:00Z
53235,BITS PER SECOND SOLUTIONS,EME,active,286997922.0,ZAR,ocds-9t57fa-61666,ocds-9t57fa-61666-2023-07-28T00:00:00Z
26372, (LSG CONSULTING ENGINEERS),EME,active,1322730.0,ZAR,ocds-9t57fa-61710,ocds-9t57fa-61710-2023-07-28T00:00:00Z
35894, (ZIMELE ERP IT SERVICES),GEN,active,2895064478.0,ZAR,ocds-9t57fa-62462,ocds-9t57fa-62462-2023-08-04T00:00:00Z
23748,CADRE CONNECT,EME,active,198657642.0,ZAR,ocds-9t57fa-62683,ocds-9t57fa-62683-2023-08-11T00:00:00Z
23459,LIFE AT IT'S BEST ENTERPRISE,EME,active,6509999.0,ZAR,ocds-9t57fa-63022,ocds-9t57fa-63022-2023-08-11T00:00:00Z
23652,Civic Centre Trust,EME,active,0,ZAR,ocds-9t57fa-63061,ocds-9t57fa-63061-2023-08-11T00:00:00Z
21792,KAY N KO PROJECTS,EME,active,6270617.0,ZAR,ocds-9t57fa-63089,ocds-9t57fa-63089-2023-08-11T00:00:00Z
24872,SERVIGYN 12,EME,active,6228872.0,ZAR,ocds-9t57fa-63141,ocds-9t57fa-63141-2023-08-11T00:00:00Z
21984,Kotani Projects,EME,active,7814074.0,ZAR,ocds-9t57fa-63903,ocds-9t57fa-63903-2023-08-18T00:00:00Z
25830, (TECHNOMOBILE),QSE,active,10908843.0,ZAR,ocds-9t57fa-64046,ocds-9t57fa-64046-2023-08-18T00:00:00Z
31800, (ALLENCO MEDICAL AND DENTAL SUPPLIES),EME,active,24033371.0,ZAR,ocds-9t57fa-64096,ocds-9t57fa-64096-2023-08-18T00:00:00Z
32001, (AERIOS GLOBAL AVIATION),EME,active,109500000.0,ZAR,ocds-9t57fa-64727,ocds-9t57fa-64727-2023-08-25T00:00:00Z
36042, (GOMBASCH ENTERPRISES),EME,active,1520808392.0,ZAR,ocds-9t57fa-64759,ocds-9t57fa-64759-2023-08-25T00:00:00Z
15505,ERGO THERAPY SOLUTIONS,QSE,active,0,ZAR,ocds-9t57fa-64785,ocds-9t57fa-64785-2023-08-11T00:00:00Z
36784, (KGAKWANA CONSTRUCTION AND ENTERPRISE),GEN,active,43991705.0,ZAR,ocds-9t57fa-65593,ocds-9t57fa-65593-2023-09-01T00:00:00Z
36798, (BALALA PROJECTS AND MANAGEMENT),GEN,active,269745116.0,ZAR,ocds-9t57fa-65594,ocds-9t57fa-65594-2023-09-01T00:00:00Z
36826, (SETCHABA SUPPLIER AND DEVELOPERS),GEN,active,328931260.0,ZAR,ocds-9t57fa-65624,ocds-9t57fa-65624-2023-09-01T00:00:00Z
48002,KADIMA CORP,GEN,active,172348695.0,ZAR,ocds-9t57fa-65639,ocds-9t57fa-65639-2023-09-01T00:00:00Z
48018,URBAN AFRICA WORKS,GEN,active,380783791.0,ZAR,ocds-9t57fa-65647,ocds-9t57fa-65647-2023-09-01T00:00:00Z
36841, (DELIRIUM PROMOTIONS),GEN,active,388894337.0,ZAR,ocds-9t57fa-65643,ocds-9t57fa-65643-2023-09-01T00:00:00Z
30748, (MURAFHO CONSULTING),EME,active,1736911.0,ZAR,ocds-9t57fa-65684,ocds-9t57fa-65684-2023-09-01T00:00:00Z
25522,LODOX SYSTEMS,EME,active,0.0,ZAR,ocds-9t57fa-66292,ocds-9t57fa-66292-2023-09-08T00:00:00Z
20883,CAPE AGULHAS CIVILS,EME,active,4951543.0,ZAR,ocds-9t57fa-66466,ocds-9t57fa-66466-2023-09-08T00:00:00Z
24942,COMPUSOL IT TECHNOLOGIES,EME,active,205045.0,ZAR,ocds-9t57fa-66477,ocds-9t57fa-66477-2023-09-08T00:00:00Z
38279, (MAHLALI CONSTRUCTION),EME,active,198420555.0,ZAR,ocds-9t57fa-67284,ocds-9t57fa-67284-2023-09-15T00:00:00Z
21888,PATSAGO PROJECT MANAGEMENT SERVICES,EME,active,5670207.0,ZAR,ocds-9t57fa-67315,ocds-9t57fa-67315-2023-09-15T00:00:00Z
37618, (JT MARITZ ELECTRICAL),EME,active,1917892841.0,ZAR,ocds-9t57fa-67329,ocds-9t57fa-67329-2023-09-16T00:00:00Z
19989,MARKUS TRADING,EME,active,89217.0,ZAR,ocds-9t57fa-67363,ocds-9t57fa-67363-2023-09-15T00:00:00Z
28273, (BHIYOZA THANGO CONSTRUCTION AND PROJECTS),EME,active,1829695.0,ZAR,ocds-9t57fa-67378,ocds-9t57fa-67378-2023-09-15T00:00:00Z
34775, (IMUVA CONSTRUCTION AND SERVICES),EME,active,0,ZAR,ocds-9t57fa-67462,ocds-9t57fa-67462-2023-09-15T00:00:00Z
37871, (STEDONE CIVILS),EME,active,579400000.0,ZAR,ocds-9t57fa-67981,ocds-9t57fa-67981-2023-09-22T00:00:00Z
22150,Versatile Interiors,EME,active,3195670.0,ZAR,ocds-9t57fa-68149,ocds-9t57fa-68149-2023-09-22T00:00:00Z
24902,Kamva Innovations ,EME,active,5636984.0,ZAR,ocds-9t57fa-68227,ocds-9t57fa-68227-2023-09-22T00:00:00Z
26368, (ELDNA SECURITY SERVICES),EME,active,2367480.0,ZAR,ocds-9t57fa-68722,ocds-9t57fa-68722-2023-09-29T00:00:00Z
20405,UAV INSPECTION,EME,active,118262.0,ZAR,ocds-9t57fa-69308,ocds-9t57fa-69308-2023-10-05T00:00:00Z
29576, (SELWELS SPORTS),EME,active,9503025.0,ZAR,ocds-9t57fa-69431,ocds-9t57fa-69431-2023-10-06T00:00:00Z
31739, (STEM,EME,active,490000.0,ZAR,ocds-9t57fa-69596,ocds-9t57fa-69596-2023-10-06T00:00:00Z
32113, (ALL STEEL FENCING),EME,active,12865200.0,ZAR,ocds-9t57fa-71080,ocds-9t57fa-71080-2023-10-20T00:00:00Z
25351,AMABHAKABHAKA TRADING ENTERPRISE,EME,active,2191716.0,ZAR,ocds-9t57fa-71106,ocds-9t57fa-71106-2023-10-20T00:00:00Z
27289, (SIEMENS HEALTHCARE),EME,active,1.0,ZAR,ocds-9t57fa-71169,ocds-9t57fa-71169-2023-10-20T00:00:00Z
18262,Tswanano Commodity Supplies,EME,active,141653.0,ZAR,ocds-9t57fa-71510,ocds-9t57fa-71510-2023-09-08T00:00:00Z
32230, (TRIOCON CONSULTING ENGINEERS),EME,active,1469757.0,ZAR,ocds-9t57fa-71805,ocds-9t57fa-71805-2023-10-27T00:00:00Z
42018, (FIRST PLAN PROTECTION SERVICES),EME,active,178830336.0,ZAR,ocds-9t57fa-72028,ocds-9t57fa-72028-2023-10-27T00:00:00Z
33743, (NFA TOWN AND REGIONAL PLANNERS),EME,active,6957500.0,ZAR,ocds-9t57fa-72056,ocds-9t57fa-72056-2023-10-27T00:00:00Z
27952, (TOTAL COMPUTER SERVICES),EME,active,244638.0,ZAR,ocds-9t57fa-72586,ocds-9t57fa-72586-2023-11-03T00:00:00Z
27510, (OPTIMUM ENGINEERING CONSULTANTS),EME,active,1846446.0,ZAR,ocds-9t57fa-73297,ocds-9t57fa-73297-2023-11-10T00:00:00Z
23023,VIKING PONY AFRICA PUMPS,EME,active,3887916.0,ZAR,ocds-9t57fa-73455,ocds-9t57fa-73455-2023-11-10T00:00:00Z
26382, (MACKMALUCKS IT SOLUTIONS),EME,active,183540.0,ZAR,ocds-9t57fa-73600,ocds-9t57fa-73600-2023-11-10T00:00:00Z
20713,Dzinge Productions,EME,active,16867000.0,ZAR,ocds-9t57fa-73669,ocds-9t57fa-73669-2023-11-10T00:00:00Z
26603, (SAIWETD),EME,active,26550.0,ZAR,ocds-9t57fa-74406,ocds-9t57fa-74406-2023-11-17T00:00:00Z
33416, (REFEDI SOLUTIONS),EME,active,1750000.0,ZAR,ocds-9t57fa-74612,ocds-9t57fa-74612-2023-11-18T00:00:00Z
30768, (TYUME BLOCKS AND RETAIL),EME,active,5688926.0,ZAR,ocds-9t57fa-75123,ocds-9t57fa-75123-2023-11-23T00:00:00Z
25894, (TRIPLE SL TECH),GEN,active,4461934.0,ZAR,ocds-9t57fa-75282,ocds-9t57fa-75282-2023-11-24T00:00:00Z
28562, (PIERRE CRONJE MARAIS),EME,active,150000000.0,ZAR,ocds-9t57fa-75302,ocds-9t57fa-75302-2023-11-24T00:00:00Z
26973, (MVELA ELECTROLIGHTS),EME,active,4248525.0,ZAR,ocds-9t57fa-75384,ocds-9t57fa-75384-2023-11-24T00:00:00Z
31505, (GAKENNOSHI POWER PROJECTS),EME,active,189480841.0,ZAR,ocds-9t57fa-76184,ocds-9t57fa-76184-2023-12-01T00:00:00Z
26085, (MICO CONSTRUCTION),EME,active,8429400.0,ZAR,ocds-9t57fa-76808,ocds-9t57fa-76808-2023-12-08T00:00:00Z
20452,TRIPLE SL TECH,EME,active,133050.0,ZAR,ocds-9t57fa-77216,ocds-9t57fa-77216-2023-09-29T00:00:00Z
20712,ZIMAJAVU,EME,active,550800.0,ZAR,ocds-9t57fa-77724,ocds-9t57fa-77724-2023-08-11T00:00:00Z
20761,THANDOZANI TRADING AND PROJECTS,EME,active,204722.0,ZAR,ocds-9t57fa-77792,ocds-9t57fa-77792-2023-11-03T00:00:00Z
22118,PSX Holdings ,EME,active,150528.0,ZAR,ocds-9t57fa-80266,ocds-9t57fa-80266-2023-10-28T00:00:00Z
23141,MEGAWUZA CONSTRUCTION ,EME,active,100000.0,ZAR,ocds-9t57fa-81983,ocds-9t57fa-81983-2023-08-11T00:00:00Z
24082,Techi Engineers,QSE,active,181297.0,ZAR,ocds-9t57fa-83233,ocds-9t57fa-83233-2023-10-21T00:00:00Z
58730,M CIVILS,EME,active,3068106100.0,ZAR,ocds-9t57fa-141726,ocds-9t57fa-141726-2023-03-10T00:00:00Z
11817,Nemai Consulting ,EME,active,0,ZAR,ocds-9t57fa-50768,ocds-9t57fa-50768-2023-03-30T00:00:00Z
34707, (DIRABOTLE PROJECTS),EME,active,31308140.0,ZAR,ocds-9t57fa-51224,ocds-9t57fa-51224-2023-04-06T00:00:00Z
24542,Nymee World,EME,active,22730450.0,ZAR,ocds-9t57fa-64570,ocds-9t57fa-64570-2023-08-24T00:00:00Z
28641, (SIYEJABULA TRADING),EME,active,6327264.0,ZAR,ocds-9t57fa-64647,ocds-9t57fa-64647-2023-08-24T00:00:00Z
29187, (ZNMS TRADING),EME,active,7324664.0,ZAR,ocds-9t57fa-67233,ocds-9t57fa-67233-2023-09-14T00:00:00Z
42285, (IMPUMELELO CONSULTING ENGINEERS),QSE,active,2792188874.0,ZAR,ocds-9t57fa-77404,ocds-9t57fa-77404-2023-12-14T00:00:00Z
67723,NZUZO YALO TRADING,EME,active,331531917.0,ZAR,ocds-9t57fa-154254,ocds-9t57fa-154254-2023-02-03T00:00:00Z
27915, (MCI IT),EME,active,4248330.0,ZAR,ocds-9t57fa-44438,ocds-9t57fa-44438-2023-01-13T00:00:00Z
15360,Cordicel,EME,active,0.0,ZAR,ocds-9t57fa-44600,ocds-9t57fa-44600-2023-01-13T00:00:00Z
14695,makeyise trading and projects,QSE,active,46526811.54,ZAR,ocds-9t57fa-44639,ocds-9t57fa-44639-2023-01-13T00:00:00Z
14741,CORPMD CONSULTING,QSE,active,0,ZAR,ocds-9t57fa-44659,ocds-9t57fa-44659-2023-01-13T00:00:00Z
25427,NEWTHINGS LEFATSHE,EME,active,348696592.0,ZAR,ocds-9t57fa-44712,ocds-9t57fa-44712-2023-01-14T00:00:00Z
25442,NEWTHINGS LEFATSHE,EME,active,348696592.0,ZAR,ocds-9t57fa-44712,ocds-9t57fa-44712-2023-01-14T00:00:00Z
25444,NEWTHINGS LEFATSHE,EME,active,348696592.0,ZAR,ocds-9t57fa-44712,ocds-9t57fa-44712-2023-01-14T00:00:00Z
29528, (LITHA COMMUNICATIONS),EME,active,1593540.0,ZAR,ocds-9t57fa-45044,ocds-9t57fa-45044-2023-01-20T00:00:00Z
25921, (EQUATOR HOLDINGS),QSE,active,0.0,ZAR,ocds-9t57fa-45286,ocds-9t57fa-45286-2023-01-27T00:00:00Z
14837,UDS AFRICA PROFESSIONAL SERVICES PROVIDER AND PROJECT MANAGERS,GEN,active,3450000.0,ZAR,ocds-9t57fa-45641,ocds-9t57fa-45641-2023-02-03T00:00:00Z
14839,UMVOTO SOUTH AFRICA,GEN,active,1725000.0,ZAR,ocds-9t57fa-45641,ocds-9t57fa-45641-2023-02-03T00:00:00Z
10401,GENESIS ANALYTICS,EME,active,0.0,ZAR,ocds-9t57fa-45655,ocds-9t57fa-45655-2023-02-03T00:00:00Z
39354, (XIGUA TRADING),EME,active,100.0,ZAR,ocds-9t57fa-46074,ocds-9t57fa-46074-2023-02-10T00:00:00Z
39308, (DYNAMIC R CONSULTANTS),EME,active,100.0,ZAR,ocds-9t57fa-46074,ocds-9t57fa-46074-2023-02-10T00:00:00Z
39345, (IYATO SOLUTIONS),EME,active,100.0,ZAR,ocds-9t57fa-46074,ocds-9t57fa-46074-2023-02-10T00:00:00Z
39353, (POTTS DEVCO),EME,active,100.0,ZAR,ocds-9t57fa-46074,ocds-9t57fa-46074-2023-02-10T00:00:00Z
12099,VUMILIA AFRICA GROUP,EME,active,62111.0,ZAR,ocds-9t57fa-46177,ocds-9t57fa-46177-2023-02-10T00:00:00Z
10063,VENAQUA HOLDINGS,EME,active,0.0,ZAR,ocds-9t57fa-46226,ocds-9t57fa-46226-2023-02-10T00:00:00Z
12076,Ya Nkhabjane,EME,active,7103304.0,ZAR,ocds-9t57fa-46726,ocds-9t57fa-46726-2023-02-17T00:00:00Z
21684,TM BUSINESS SOLUTIONS,EME,active,0.0,ZAR,ocds-9t57fa-46751,ocds-9t57fa-46751-2023-02-17T00:00:00Z
21687,SIANA CONSULTING ,EME,active,0.0,ZAR,ocds-9t57fa-46751,ocds-9t57fa-46751-2023-02-17T00:00:00Z
21686,SKYWALK INNOVATIONS,EME,active,0.0,ZAR,ocds-9t57fa-46751,ocds-9t57fa-46751-2023-02-17T00:00:00Z
21688,SIANA CONSULTING ,EME,active,0.0,ZAR,ocds-9t57fa-46751,ocds-9t57fa-46751-2023-02-17T00:00:00Z
12092,Esinenhlanhla Logistics and Projects,EME,active,7725521.0,ZAR,ocds-9t57fa-46785,ocds-9t57fa-46785-2023-02-17T00:00:00Z
12103,Basarwa Construction ,EME,active,5236910.0,ZAR,ocds-9t57fa-46795,ocds-9t57fa-46795-2023-02-17T00:00:00Z
12111,Lebz Holdings,EME,active,3913893.0,ZAR,ocds-9t57fa-46801,ocds-9t57fa-46801-2023-02-17T00:00:00Z
11558,A L ABBOTT AND ASSOCIATES,EME,active,0,ZAR,ocds-9t57fa-46816,ocds-9t57fa-46816-2023-02-17T00:00:00Z
12029,Lathitha Construction and Services ,EME,active,0,ZAR,ocds-9t57fa-46837,ocds-9t57fa-46837-2023-02-17T00:00:00Z
18344,Lathitha Construction and Services ,EME,active,249660728.0,ZAR,ocds-9t57fa-46837,ocds-9t57fa-46837-2023-02-17T00:00:00Z
34962, (PEE 4 EEM CONSTRUCTION AND PROJECTS),EME,active,899980040.0,ZAR,ocds-9t57fa-46897,ocds-9t57fa-46897-2023-02-17T00:00:00Z
10599,Destiny Global Technology ,QSE,active,0.0,ZAR,ocds-9t57fa-46908,ocds-9t57fa-46908-2023-02-17T00:00:00Z
15010,ACTOM,EME,active,0,ZAR,ocds-9t57fa-47415,ocds-9t57fa-47415-2023-02-24T00:00:00Z
17927,KRUTHAM SA,EME,active,0,ZAR,ocds-9t57fa-47436,ocds-9t57fa-47436-2023-02-24T00:00:00Z
13540,Global Solution Development,EME,active,9353.0,ZAR,ocds-9t57fa-47531,ocds-9t57fa-47531-2023-02-24T00:00:00Z
13551,MK and Associates Development Consultants,EME,active,0,ZAR,ocds-9t57fa-47531,ocds-9t57fa-47531-2023-02-24T00:00:00Z
13542,Liberty Town Planners,EME,active,0,ZAR,ocds-9t57fa-47531,ocds-9t57fa-47531-2023-02-24T00:00:00Z
13541,UNDASA PROJECT PARTNERS,EME,active,0,ZAR,ocds-9t57fa-47531,ocds-9t57fa-47531-2023-02-24T00:00:00Z
35538, (AMPCOR KHANYISA),QSE,active,913000000.0,ZAR,ocds-9t57fa-48037,ocds-9t57fa-48037-2023-03-03T00:00:00Z
17400,Masheleni Trading and Projects,EME,active,0,ZAR,ocds-9t57fa-48077,ocds-9t57fa-48077-2023-03-03T00:00:00Z
30986, (IX ENGINEERS),EME,active,1.0,ZAR,ocds-9t57fa-48111,ocds-9t57fa-48111-2023-03-03T00:00:00Z
30992, (NEIL LYNERS AND ASSOCIATES (RF)),EME,active,1.0,ZAR,ocds-9t57fa-48111,ocds-9t57fa-48111-2023-03-03T00:00:00Z
39371, (NOLADA 8),EME,active,100.0,ZAR,ocds-9t57fa-48754,ocds-9t57fa-48754-2023-03-10T00:00:00Z
11967,S Con IT Services ,QSE,active,0,ZAR,ocds-9t57fa-48853,ocds-9t57fa-48853-2023-03-10T00:00:00Z
11611,Zululand Filters ,EME,active,0,ZAR,ocds-9t57fa-48872,ocds-9t57fa-48872-2023-03-10T00:00:00Z
11612,Zululand Filters ,EME,active,0,ZAR,ocds-9t57fa-48872,ocds-9t57fa-48872-2023-03-10T00:00:00Z
11613,Zululand Filters ,EME,active,0,ZAR,ocds-9t57fa-48872,ocds-9t57fa-48872-2023-03-10T00:00:00Z
12581,UNITED SCIENTIFIC SA,EME,active,0,ZAR,ocds-9t57fa-48982,ocds-9t57fa-48982-2023-03-10T00:00:00Z
17029,ATLANTIS CORPORATE TRAVEL,EME,active,4000000.0,ZAR,ocds-9t57fa-49454,ocds-9t57fa-49454-2023-03-17T00:00:00Z
22081,Silver Spectrum Solutions,EME,active,4500.0,ZAR,ocds-9t57fa-49516,ocds-9t57fa-49516-2023-03-17T00:00:00Z
22080,Silver Spectrum Solutions,EME,active,4500.0,ZAR,ocds-9t57fa-49516,ocds-9t57fa-49516-2023-03-17T00:00:00Z
27838, (SPEC AFRICA HOLDINGS),EME,active,384912293.0,ZAR,ocds-9t57fa-49660,ocds-9t57fa-49660-2023-03-17T00:00:00Z
66068,SIPHUMELELE GENERAL SERVICES.,EME,active,1092000780.0,ZAR,ocds-9t57fa-50116,ocds-9t57fa-50116-2023-03-24T00:00:00Z
28448, (POWER LINE AFRICA SA),GEN,active,463815221.0,ZAR,ocds-9t57fa-50238,ocds-9t57fa-50238-2023-03-24T00:00:00Z
15118,Khiphuju Projects ,EME,active,0,ZAR,ocds-9t57fa-50885,ocds-9t57fa-50885-2023-03-31T00:00:00Z
16011,Nicolaas Christiaan Du Plessis,EME,active,0,ZAR,ocds-9t57fa-51013,ocds-9t57fa-51013-2023-03-31T00:00:00Z
15999,Lanikonke,EME,active,0,ZAR,ocds-9t57fa-51013,ocds-9t57fa-51013-2023-03-31T00:00:00Z
16446,Octagon Africa ,EME,active,5184494.76,ZAR,ocds-9t57fa-51325,ocds-9t57fa-51325-2023-04-06T00:00:00Z
16448,Dialogue PR,EME,active,5184434.76,ZAR,ocds-9t57fa-51325,ocds-9t57fa-51325-2023-04-06T00:00:00Z
14871,R PARTHAB INVESTMENTS,EME,active,0,ZAR,ocds-9t57fa-51338,ocds-9t57fa-51338-2023-04-06T00:00:00Z
15884,RUHAN DAVID BEUKES,EME,active,0,ZAR,ocds-9t57fa-51418,ocds-9t57fa-51418-2023-04-06T00:00:00Z
16092,JARSIEM MANSOOR CARELSE,EME,active,0,ZAR,ocds-9t57fa-51418,ocds-9t57fa-51418-2023-04-06T00:00:00Z
16117,JARSIEM MANSOOR CARELSE,EME,active,0,ZAR,ocds-9t57fa-51418,ocds-9t57fa-51418-2023-04-06T00:00:00Z
16089,JONATHAN OKTOBER,EME,active,0,ZAR,ocds-9t57fa-51418,ocds-9t57fa-51418-2023-04-06T00:00:00Z
18540,MEDILAC GROUP,QSE,active,300000.0,ZAR,ocds-9t57fa-51768,ocds-9t57fa-51768-2023-04-14T00:00:00Z
17671,ALTITUDE BUSINESS PROCESS MANAGEMENT,QSE,active,23393300.0,ZAR,ocds-9t57fa-51842,ocds-9t57fa-51842-2023-04-14T00:00:00Z
11585,3ONE,QSE,active,10235.0,ZAR,ocds-9t57fa-51871,ocds-9t57fa-51871-2023-04-14T00:00:00Z
16231,690 Signature Group,EME,active,0,ZAR,ocds-9t57fa-51916,ocds-9t57fa-51916-2023-04-14T00:00:00Z
18628,SINOPA CONSTRUCTION AND PROPERTY,QSE,active,25354237.0,ZAR,ocds-9t57fa-51927,ocds-9t57fa-51927-2023-04-14T00:00:00Z
17434,ARGANTIC  GACS,QSE,active,0,ZAR,ocds-9t57fa-52447,ocds-9t57fa-52447-2023-04-21T00:00:00Z
14540,ARCHIE CONSTRUCION AND MAINTANANCE,EME,active,0,ZAR,ocds-9t57fa-52511,ocds-9t57fa-52511-2023-04-21T00:00:00Z
15155,MAKHATHINI PROJECTS,EME,active,0,ZAR,ocds-9t57fa-52512,ocds-9t57fa-52512-2023-04-21T00:00:00Z
11959,Mogol club,EME,active,300000.0,ZAR,ocds-9t57fa-52569,ocds-9t57fa-52569-2023-04-21T00:00:00Z
13572,South Hill Trading ,EME,active,125000000.0,ZAR,ocds-9t57fa-52856,ocds-9t57fa-52856-2023-04-28T00:00:00Z
14722,MARCE PROJECTS,EME,active,548975.0,ZAR,ocds-9t57fa-52900,ocds-9t57fa-52900-2023-04-28T00:00:00Z
31910, (MABOKA CONTRACTORS),EME,active,55580700.0,ZAR,ocds-9t57fa-53473,ocds-9t57fa-53473-2023-05-05T00:00:00Z
31905, (CLIVES TRANSPORT),EME,active,55580700.0,ZAR,ocds-9t57fa-53473,ocds-9t57fa-53473-2023-05-05T00:00:00Z
22682,Promethium Carbon,EME,active,0,ZAR,ocds-9t57fa-53516,ocds-9t57fa-53516-2023-05-05T00:00:00Z
22375,Promethium Carbon,EME,active,1056863.0,ZAR,ocds-9t57fa-53516,ocds-9t57fa-53516-2023-05-05T00:00:00Z
45603, NEW GENESIS PROPERTIES AND PROJECTS,EME,active,4166317463.0,ZAR,ocds-9t57fa-53961,ocds-9t57fa-53961-2023-05-12T00:00:00Z
32674, (THE GREAT ROCKS (TGR) TRADING),EME,active,1.0,ZAR,ocds-9t57fa-54061,ocds-9t57fa-54061-2023-05-12T00:00:00Z
32681, (CARVEN 114 TRADING ENTERPRISE),EME,active,1.0,ZAR,ocds-9t57fa-54061,ocds-9t57fa-54061-2023-05-12T00:00:00Z
32692, (OBOTSENG CONSTRUCTION AND PROPERTY DEVELOPERS),EME,active,1.0,ZAR,ocds-9t57fa-54061,ocds-9t57fa-54061-2023-05-12T00:00:00Z
32696, (TKG TAUTONA),EME,active,1.0,ZAR,ocds-9t57fa-54061,ocds-9t57fa-54061-2023-05-12T00:00:00Z
17234,KINEX POWER PROJECTS CO-OPERATIVE LIMITED,QSE,active,0,ZAR,ocds-9t57fa-54100,ocds-9t57fa-54100-2023-05-12T00:00:00Z
35602, (TIM MAS HOLDING GROUP),EME,active,26228038.0,ZAR,ocds-9t57fa-54139,ocds-9t57fa-54139-2023-05-12T00:00:00Z
17562,Gudlhuza Development Solutions ,EME,active,0,ZAR,ocds-9t57fa-54765,ocds-9t57fa-54765-2023-05-19T00:00:00Z
32383, (COBUS LOUW PROFESSIONAL ENGINEER),EME,active,10000000.0,ZAR,ocds-9t57fa-54796,ocds-9t57fa-54796-2023-05-19T00:00:00Z
32379, (BVI CONSULTING ENGINEERS WESTERN CAPE),EME,active,10000000.0,ZAR,ocds-9t57fa-54796,ocds-9t57fa-54796-2023-05-19T00:00:00Z
32327, (CLINKSCALES MAUGHAN,EME,active,10000000.0,ZAR,ocds-9t57fa-54796,ocds-9t57fa-54796-2023-05-19T00:00:00Z
18851,RDCON ,EME,active,1834920.0,ZAR,ocds-9t57fa-54844,ocds-9t57fa-54844-2023-05-19T00:00:00Z
16655,Mvuselelo Construction,EME,active,4459998.99,ZAR,ocds-9t57fa-54868,ocds-9t57fa-54868-2023-05-19T00:00:00Z
26005, (LIQUID TELECOMMUNICATIONS SOUTH AFRICA),EME,active,40029187.0,ZAR,ocds-9t57fa-54880,ocds-9t57fa-54880-2023-05-19T00:00:00Z
27894, (SORAYA ISMAIL),EME,active,3692460.0,ZAR,ocds-9t57fa-55425,ocds-9t57fa-55425-2023-05-26T00:00:00Z
56712,DYNACHEM,EME,active,130338191.0,ZAR,ocds-9t57fa-55426,ocds-9t57fa-55426-2023-05-26T00:00:00Z
23607,Southey Contracting,GEN,active,4998781.0,ZAR,ocds-9t57fa-55589,ocds-9t57fa-55589-2023-05-26T00:00:00Z
43918, WORLD TELECOM AND DATA,EME,active,25000000.0,ZAR,ocds-9t57fa-55601,ocds-9t57fa-55601-2023-05-27T00:00:00Z
15432,ENCHA PROPERTY SERVICES,EME,active,0,ZAR,ocds-9t57fa-55921,ocds-9t57fa-55921-2023-06-02T00:00:00Z
27084, (LEEK CONSTRUCTION),EME,active,52852513.0,ZAR,ocds-9t57fa-56043,ocds-9t57fa-56043-2023-06-02T00:00:00Z
21897,ELIHLE INTUSI,EME,active,9672294.0,ZAR,ocds-9t57fa-56182,ocds-9t57fa-56182-2023-06-02T00:00:00Z
20468,Tshwane University of Technology,EME,active,473990.0,ZAR,ocds-9t57fa-56186,ocds-9t57fa-56186-2023-06-02T00:00:00Z
18477,TMT SERVICES AND SUPPLIES,QSE,active,16757710.0,ZAR,ocds-9t57fa-56198,ocds-9t57fa-56198-2023-06-02T00:00:00Z
20990,R N E HOLDINGS,EME,active,800000.0,ZAR,ocds-9t57fa-56224,ocds-9t57fa-56224-2023-06-02T00:00:00Z
33633, (IMVUSA TRADING 546),EME,active,938733575.0,ZAR,ocds-9t57fa-56252,ocds-9t57fa-56252-2023-06-02T00:00:00Z
15601,JAYDSETH,EME,active,0,ZAR,ocds-9t57fa-56292,ocds-9t57fa-56292-2023-06-02T00:00:00Z
22645,Zutari,GEN,active,0,ZAR,ocds-9t57fa-56308,ocds-9t57fa-56308-2023-06-02T00:00:00Z
